Date,Temperature,Ind,Id
2014-01-29 08:00:00,5,X10,26417
2014-01-29 08:30:00,5,X10,26418
2014-01-29 09:00:00,5,X10,26419
2014-01-29 09:30:00,4.72,X10,26420
2014-01-29 10:00:00,4.44,X10,26421
2014-01-29 10:30:00,4.44,X10,26422
2014-01-29 11:00:00,4.44,X10,26423
2014-01-29 11:30:00,4.44,X10,26424
2014-01-29 12:00:00,4.44,X10,26425
2014-01-29 12:30:00,4.44,X10,26426
2014-01-29 13:00:00,4.44,X10,26427
2014-01-29 13:30:00,4.44,X10,26428
2014-01-29 14:00:00,4.44,X10,26429
2014-01-29 14:30:00,4.44,X10,26430
2014-01-29 15:00:00,4.44,X10,26431
2014-01-29 15:30:00,4.44,X10,26432
2014-01-29 16:00:00,4.44,X10,26433
2014-01-29 16:30:00,4.44,X10,26434
2014-01-29 17:00:00,4.44,X10,26435
2014-01-29 17:30:00,4.44,X10,26436
2014-01-29 18:00:00,4.44,X10,26437
2014-01-29 18:30:00,4.44,X10,26438
2014-01-29 19:00:00,4.44,X10,26439
2014-01-29 19:30:00,4.44,X10,26440
2014-01-29 20:00:00,4.44,X10,26441
2014-01-29 20:30:00,4.165,X10,26442
2014-01-29 21:00:00,3.89,X10,26443
2014-01-29 21:30:00,4.165,X10,26444
2014-01-29 22:00:00,4.44,X10,26445
2014-01-29 22:30:00,4.44,X10,26446
2014-01-29 23:00:00,4.44,X10,26447
2014-01-29 23:30:00,4.44,X10,26448
2014-01-30 00:00:00,4.44,X10,26449
2014-01-30 00:30:00,4.44,X10,26450
2014-01-30 01:00:00,4.44,X10,26451
2014-01-30 01:30:00,4.44,X10,26452
2014-01-30 02:00:00,4.44,X10,26453
2014-01-30 02:30:00,4.44,X10,26454
2014-01-30 03:00:00,4.44,X10,26455
2014-01-30 03:30:00,4.44,X10,26456
2014-01-30 04:00:00,4.44,X10,26457
2014-01-30 04:30:00,4.165,X10,26458
2014-01-30 05:00:00,3.89,X10,26459
2014-01-30 05:30:00,3.89,X10,26460
2014-01-30 06:00:00,3.89,X10,26461
2014-01-30 06:30:00,3.89,X10,26462
2014-01-30 07:00:00,3.89,X10,26463
2014-01-30 07:30:00,4.165,X10,26464
2014-01-30 08:00:00,4.44,X10,26465
2014-01-30 08:30:00,4.44,X10,26466
2014-01-30 09:00:00,4.44,X10,26467
2014-01-30 09:30:00,4.72,X10,26468
2014-01-30 10:00:00,5,X10,26469
2014-01-30 10:30:00,5,X10,26470
2014-01-30 11:00:00,5,X10,26471
2014-01-30 11:30:00,5.28,X10,26472
2014-01-30 12:00:00,5.56,X10,26473
2014-01-30 12:30:00,5.56,X10,26474
2014-01-30 13:00:00,5.56,X10,26475
2014-01-30 13:30:00,5.56,X10,26476
2014-01-30 14:00:00,5.56,X10,26477
2014-01-30 14:30:00,5.835,X10,26478
2014-01-30 15:00:00,6.11,X10,26479
2014-01-30 15:30:00,6.11,X10,26480
2014-01-30 16:00:00,6.11,X10,26481
2014-01-30 16:30:00,6.11,X10,26482
2014-01-30 17:00:00,6.11,X10,26483
2014-01-30 17:30:00,6.11,X10,26484
2014-01-30 18:00:00,6.11,X10,26485
2014-01-30 18:30:00,5.555,X10,26486
2014-01-30 19:00:00,5,X10,26487
2014-01-30 19:30:00,4.445,X10,26488
2014-01-30 20:00:00,3.89,X10,26489
2014-01-30 20:30:00,3.89,X10,26490
2014-01-30 21:00:00,3.89,X10,26491
2014-01-30 21:30:00,3.61,X10,26492
2014-01-30 22:00:00,3.33,X10,26493
2014-01-30 22:30:00,3.055,X10,26494
2014-01-30 23:00:00,2.78,X10,26495
2014-01-30 23:30:00,3.055,X10,26496
2014-01-31 00:00:00,3.33,X10,26497
2014-01-31 00:30:00,3.055,X10,26498
2014-01-31 01:00:00,2.78,X10,26499
2014-01-31 01:30:00,2.78,X10,26500
2014-01-31 02:00:00,2.78,X10,26501
2014-01-31 02:30:00,3.055,X10,26502
2014-01-31 03:00:00,3.33,X10,26503
2014-01-31 03:30:00,3.055,X10,26504
2014-01-31 04:00:00,2.78,X10,26505
2014-01-31 04:30:00,2.78,X10,26506
2014-01-31 05:00:00,2.78,X10,26507
2014-01-31 05:30:00,2.225,X10,26508
2014-01-31 06:00:00,1.67,X10,26509
2014-01-31 06:30:00,2.225,X10,26510
2014-01-31 07:00:00,2.78,X10,26511
2014-01-31 07:30:00,2.78,X10,26512
2014-01-31 08:00:00,2.78,X10,26513
2014-01-31 08:30:00,3.89,X10,26514
2014-01-31 09:00:00,5,X10,26515
2014-01-31 09:30:00,5.555,X10,26516
2014-01-31 10:00:00,6.11,X10,26517
2014-01-31 10:30:00,6.39,X10,26518
2014-01-31 11:00:00,6.67,X10,26519
2014-01-31 11:30:00,6.945,X10,26520
2014-01-31 12:00:00,7.22,X10,26521
2014-01-31 12:30:00,7.22,X10,26522
2014-01-31 13:00:00,7.22,X10,26523
2014-01-31 13:30:00,6.945,X10,26524
2014-01-31 14:00:00,6.67,X10,26525
2014-01-31 14:30:00,6.67,X10,26526
2014-01-31 15:00:00,6.67,X10,26527
2014-01-31 15:30:00,6.67,X10,26528
2014-01-31 16:00:00,6.67,X10,26529
2014-01-31 16:30:00,6.67,X10,26530
2014-01-31 17:00:00,6.67,X10,26531
2014-01-31 17:30:00,6.945,X10,26532
2014-01-31 18:00:00,7.22,X10,26533
2014-01-31 18:30:00,7.22,X10,26534
2014-01-31 19:00:00,7.22,X10,26535
2014-01-31 19:30:00,7.5,X10,26536
2014-01-31 20:00:00,7.78,X10,26537
2014-01-31 20:30:00,7.78,X10,26538
2014-01-31 21:00:00,7.78,X10,26539
2014-01-31 21:30:00,8.055,X10,26540
2014-01-31 22:00:00,8.33,X10,26541
2014-01-31 22:30:00,8.61,X10,26542
2014-01-31 23:00:00,8.89,X10,26543
2014-01-31 23:30:00,9.165,X10,26544
2014-02-01 00:00:00,9.44,X10,26545
2014-02-01 00:30:00,9.44,X10,26546
2014-02-01 01:00:00,9.44,X10,26547
2014-02-01 01:30:00,9.72,X10,26548
2014-02-01 02:00:00,10,X10,26549
2014-02-01 02:30:00,10,X10,26550
2014-02-01 03:00:00,10,X10,26551
2014-02-01 03:30:00,8.335,X10,26552
2014-02-01 04:00:00,6.67,X10,26553
2014-02-01 04:30:00,6.67,X10,26554
2014-02-01 05:00:00,6.67,X10,26555
2014-02-01 05:30:00,6.67,X10,26556
2014-02-01 06:00:00,6.67,X10,26557
2014-02-01 06:30:00,6.39,X10,26558
2014-02-01 07:00:00,6.11,X10,26559
2014-02-01 07:30:00,5.555,X10,26560
2014-02-01 08:00:00,5,X10,26561
2014-02-01 08:30:00,5.28,X10,26562
2014-02-01 09:00:00,5.56,X10,26563
2014-02-01 09:30:00,5.835,X10,26564
2014-02-01 10:00:00,6.11,X10,26565
2014-02-01 10:30:00,6.39,X10,26566
2014-02-01 11:00:00,6.67,X10,26567
2014-02-01 11:30:00,7.5,X10,26568
2014-02-01 12:00:00,8.33,X10,26569
2014-02-01 12:30:00,8.33,X10,26570
2014-02-01 13:00:00,8.33,X10,26571
2014-02-01 13:30:00,8.61,X10,26572
2014-02-01 14:00:00,8.89,X10,26573
2014-02-01 14:30:00,8.335,X10,26574
2014-02-01 15:00:00,7.78,X10,26575
2014-02-01 15:30:00,7.78,X10,26576
2014-02-01 16:00:00,7.78,X10,26577
2014-02-01 16:30:00,7.78,X10,26578
2014-02-01 17:00:00,7.78,X10,26579
2014-02-01 17:30:00,7.78,X10,26580
2014-02-01 18:00:00,7.78,X10,26581
2014-02-01 18:30:00,7.5,X10,26582
2014-02-01 19:00:00,7.22,X10,26583
2014-02-01 19:30:00,7.5,X10,26584
2014-02-01 20:00:00,7.78,X10,26585
2014-02-01 20:30:00,7.78,X10,26586
2014-02-01 21:00:00,7.78,X10,26587
2014-02-01 21:30:00,7.78,X10,26588
2014-02-01 22:00:00,7.78,X10,26589
2014-02-01 22:30:00,7.5,X10,26590
2014-02-01 23:00:00,7.22,X10,26591
2014-02-01 23:30:00,7.5,X10,26592
2014-02-02 00:00:00,7.78,X10,26593
2014-02-02 00:30:00,7.78,X10,26594
2014-02-02 01:00:00,7.78,X10,26595
2014-02-02 01:30:00,8.055,X10,26596
2014-02-02 02:00:00,8.33,X10,26597
2014-02-02 02:30:00,8.33,X10,26598
2014-02-02 03:00:00,8.33,X10,26599
2014-02-02 03:30:00,8.055,X10,26600
2014-02-02 04:00:00,7.78,X10,26601
2014-02-02 04:30:00,7.5,X10,26602
2014-02-02 05:00:00,7.22,X10,26603
2014-02-02 05:30:00,6.945,X10,26604
2014-02-02 06:00:00,6.67,X10,26605
2014-02-02 06:30:00,6.67,X10,26606
2014-02-02 07:00:00,6.67,X10,26607
2014-02-02 07:30:00,6.67,X10,26608
2014-02-02 08:00:00,6.67,X10,26609
2014-02-02 08:30:00,6.67,X10,26610
2014-02-02 09:00:00,6.67,X10,26611
2014-02-02 09:30:00,7.225,X10,26612
2014-02-02 10:00:00,7.78,X10,26613
2014-02-02 10:30:00,8.335,X10,26614
2014-02-02 11:00:00,8.89,X10,26615
2014-02-02 11:30:00,9.165,X10,26616
2014-02-02 12:00:00,9.44,X10,26617
2014-02-02 12:30:00,9.44,X10,26618
2014-02-02 13:00:00,9.44,X10,26619
2014-02-02 13:30:00,9.44,X10,26620
2014-02-02 14:00:00,9.44,X10,26621
2014-02-02 14:30:00,9.44,X10,26622
2014-02-02 15:00:00,9.44,X10,26623
2014-02-02 15:30:00,9.165,X10,26624
2014-02-02 16:00:00,8.89,X10,26625
2014-02-02 16:30:00,8.335,X10,26626
2014-02-02 17:00:00,7.78,X10,26627
2014-02-02 17:30:00,7.5,X10,26628
2014-02-02 18:00:00,7.22,X10,26629
2014-02-02 18:30:00,7.22,X10,26630
2014-02-02 19:00:00,7.22,X10,26631
2014-02-02 19:30:00,6.945,X10,26632
2014-02-02 20:00:00,6.67,X10,26633
2014-02-02 20:30:00,6.67,X10,26634
2014-02-02 21:00:00,6.67,X10,26635
2014-02-02 21:30:00,6.39,X10,26636
2014-02-02 22:00:00,6.11,X10,26637
2014-02-02 22:30:00,6.11,X10,26638
2014-02-02 23:00:00,6.11,X10,26639
2014-02-02 23:30:00,5.835,X10,26640
2014-02-03 00:00:00,5.56,X10,26641
2014-02-03 00:30:00,5.835,X10,26642
2014-02-03 01:00:00,6.11,X10,26643
2014-02-03 01:30:00,5.835,X10,26644
2014-02-03 02:00:00,5.56,X10,26645
2014-02-03 02:30:00,5.56,X10,26646
2014-02-03 03:00:00,5.56,X10,26647
2014-02-03 03:30:00,5.28,X10,26648
2014-02-03 04:00:00,5,X10,26649
2014-02-03 04:30:00,5.28,X10,26650
2014-02-03 05:00:00,5.56,X10,26651
2014-02-03 05:30:00,5.56,X10,26652
2014-02-03 06:00:00,5.56,X10,26653
2014-02-03 06:30:00,5.835,X10,26654
2014-02-03 07:00:00,6.11,X10,26655
2014-02-03 07:30:00,6.11,X10,26656
2014-02-03 08:00:00,6.11,X10,26657
2014-02-03 08:30:00,6.39,X10,26658
2014-02-03 09:00:00,6.67,X10,26659
2014-02-03 09:30:00,7.225,X10,26660
2014-02-03 10:00:00,7.78,X10,26661
2014-02-03 10:30:00,8.055,X10,26662
2014-02-03 11:00:00,8.33,X10,26663
2014-02-03 11:30:00,8.33,X10,26664
2014-02-03 12:00:00,8.33,X10,26665
2014-02-03 12:30:00,8.33,X10,26666
2014-02-03 13:00:00,8.33,X10,26667
2014-02-03 13:30:00,8.33,X10,26668
2014-02-03 14:00:00,8.33,X10,26669
2014-02-03 14:30:00,8.33,X10,26670
2014-02-03 15:00:00,8.33,X10,26671
2014-02-03 15:30:00,7.775,X10,26672
2014-02-03 16:00:00,7.22,X10,26673
2014-02-03 16:30:00,6.945,X10,26674
2014-02-03 17:00:00,6.67,X10,26675
2014-02-03 17:30:00,6.39,X10,26676
2014-02-03 18:00:00,6.11,X10,26677
2014-02-03 18:30:00,6.39,X10,26678
2014-02-03 19:00:00,6.67,X10,26679
2014-02-03 19:30:00,6.39,X10,26680
2014-02-03 20:00:00,6.11,X10,26681
2014-02-03 20:30:00,6.11,X10,26682
2014-02-03 21:00:00,6.11,X10,26683
2014-02-03 21:30:00,5.835,X10,26684
2014-02-03 22:00:00,5.56,X10,26685
2014-02-03 22:30:00,5.835,X10,26686
2014-02-03 23:00:00,6.11,X10,26687
2014-02-03 23:30:00,6.11,X10,26688
2014-02-04 00:00:00,6.11,X10,26689
2014-02-04 00:30:00,6.39,X10,26690
2014-02-04 01:00:00,6.67,X10,26691
2014-02-04 01:30:00,6.67,X10,26692
2014-02-04 02:00:00,6.67,X10,26693
2014-02-04 02:30:00,6.67,X10,26694
2014-02-04 03:00:00,6.67,X10,26695
2014-02-04 03:30:00,6.67,X10,26696
2014-02-04 04:00:00,6.67,X10,26697
2014-02-04 04:30:00,6.39,X10,26698
2014-02-04 05:00:00,6.11,X10,26699
2014-02-04 05:30:00,5.555,X10,26700
2014-02-04 06:00:00,5,X10,26701
2014-02-04 06:30:00,4.72,X10,26702
2014-02-04 07:00:00,4.44,X10,26703
2014-02-04 07:30:00,5.275,X10,26704
2014-02-04 08:00:00,6.11,X10,26705
2014-02-04 08:30:00,5.835,X10,26706
2014-02-04 09:00:00,5.56,X10,26707
2014-02-04 09:30:00,6.115,X10,26708
2014-02-04 10:00:00,6.67,X10,26709
2014-02-04 10:30:00,7.225,X10,26710
2014-02-04 11:00:00,7.78,X10,26711
2014-02-04 11:30:00,8.335,X10,26712
2014-02-04 12:00:00,8.89,X10,26713
2014-02-04 12:30:00,9.165,X10,26714
2014-02-04 13:00:00,9.44,X10,26715
2014-02-04 13:30:00,9.165,X10,26716
2014-02-04 14:00:00,8.89,X10,26717
2014-02-04 14:30:00,8.61,X10,26718
2014-02-04 15:00:00,8.33,X10,26719
2014-02-04 15:30:00,8.33,X10,26720
2014-02-04 16:00:00,8.33,X10,26721
2014-02-04 16:30:00,8.055,X10,26722
2014-02-04 17:00:00,7.78,X10,26723
2014-02-04 17:30:00,7.78,X10,26724
2014-02-04 18:00:00,7.78,X10,26725
2014-02-04 18:30:00,8.055,X10,26726
2014-02-04 19:00:00,8.33,X10,26727
2014-02-04 19:30:00,8.33,X10,26728
2014-02-04 20:00:00,8.33,X10,26729
2014-02-04 20:30:00,8.33,X10,26730
2014-02-04 21:00:00,8.33,X10,26731
2014-02-04 21:30:00,7.775,X10,26732
2014-02-04 22:00:00,7.22,X10,26733
2014-02-04 22:30:00,6.945,X10,26734
2014-02-04 23:00:00,6.67,X10,26735
2014-02-04 23:30:00,6.67,X10,26736
2014-02-05 00:00:00,6.67,X10,26737
2014-02-05 00:30:00,6.39,X10,26738
2014-02-05 01:00:00,6.11,X10,26739
2014-02-05 01:30:00,5.835,X10,26740
2014-02-05 02:00:00,5.56,X10,26741
2014-02-05 02:30:00,6.115,X10,26742
2014-02-05 03:00:00,6.67,X10,26743
2014-02-05 03:30:00,6.945,X10,26744
2014-02-05 04:00:00,7.22,X10,26745
2014-02-05 04:30:00,7.5,X10,26746
2014-02-05 05:00:00,7.78,X10,26747
2014-02-05 05:30:00,7.5,X10,26748
2014-02-05 06:00:00,7.22,X10,26749
2014-02-05 06:30:00,7.5,X10,26750
2014-02-05 07:00:00,7.78,X10,26751
2014-02-05 07:30:00,7.78,X10,26752
2014-02-05 08:00:00,7.78,X10,26753
2014-02-05 08:30:00,8.055,X10,26754
2014-02-05 09:00:00,8.33,X10,26755
2014-02-05 09:30:00,8.885,X10,26756
2014-02-05 10:00:00,9.44,X10,26757
2014-02-05 10:30:00,9.44,X10,26758
2014-02-05 11:00:00,9.44,X10,26759
2014-02-05 11:30:00,9.165,X10,26760
2014-02-05 12:00:00,8.89,X10,26761
2014-02-05 12:30:00,8.055,X10,26762
2014-02-05 13:00:00,7.22,X10,26763
2014-02-05 13:30:00,7.5,X10,26764
2014-02-05 14:00:00,7.78,X10,26765
2014-02-05 14:30:00,8.055,X10,26766
2014-02-05 15:00:00,8.33,X10,26767
2014-02-05 15:30:00,8.885,X10,26768
2014-02-05 16:00:00,9.44,X10,26769
2014-02-05 16:30:00,9.44,X10,26770
2014-02-05 17:00:00,9.44,X10,26771
2014-02-05 17:30:00,9.72,X10,26772
2014-02-05 18:00:00,10,X10,26773
2014-02-05 18:30:00,9.72,X10,26774
2014-02-05 19:00:00,9.44,X10,26775
2014-02-05 19:30:00,9.72,X10,26776
2014-02-05 20:00:00,10,X10,26777
2014-02-05 20:30:00,9.72,X10,26778
2014-02-05 21:00:00,9.44,X10,26779
2014-02-05 21:30:00,9.165,X10,26780
2014-02-05 22:00:00,8.89,X10,26781
2014-02-05 22:30:00,8.89,X10,26782
2014-02-05 23:00:00,8.89,X10,26783
2014-02-05 23:30:00,8.89,X10,26784
2014-02-06 00:00:00,8.89,X10,26785
2014-02-06 00:30:00,8.61,X10,26786
2014-02-06 01:00:00,8.33,X10,26787
2014-02-06 01:30:00,8.33,X10,26788
2014-02-06 02:00:00,8.33,X10,26789
2014-02-06 02:30:00,8.055,X10,26790
2014-02-06 03:00:00,7.78,X10,26791
2014-02-06 03:30:00,8.055,X10,26792
2014-02-06 04:00:00,8.33,X10,26793
2014-02-06 04:30:00,8.055,X10,26794
2014-02-06 05:00:00,7.78,X10,26795
2014-02-06 05:30:00,7.5,X10,26796
2014-02-06 06:00:00,7.22,X10,26797
2014-02-06 06:30:00,7.22,X10,26798
2014-02-06 07:00:00,7.22,X10,26799
2014-02-06 07:30:00,7.5,X10,26800
2014-02-06 08:00:00,7.78,X10,26801
2014-02-06 08:30:00,7.78,X10,26802
2014-02-06 09:00:00,7.78,X10,26803
2014-02-06 09:30:00,8.055,X10,26804
2014-02-06 10:00:00,8.33,X10,26805
2014-02-06 10:30:00,8.61,X10,26806
2014-02-06 11:00:00,8.89,X10,26807
2014-02-06 11:30:00,8.335,X10,26808
2014-02-06 12:00:00,7.78,X10,26809
2014-02-06 12:30:00,7.78,X10,26810
2014-02-06 13:00:00,7.78,X10,26811
2014-02-06 13:30:00,7.225,X10,26812
2014-02-06 14:00:00,6.67,X10,26813
2014-02-06 14:30:00,6.39,X10,26814
2014-02-06 15:00:00,6.11,X10,26815
2014-02-06 15:30:00,6.11,X10,26816
2014-02-06 16:00:00,6.11,X10,26817
2014-02-06 16:30:00,6.39,X10,26818
2014-02-06 17:00:00,6.67,X10,26819
2014-02-06 17:30:00,7.5,X10,26820
2014-02-06 18:00:00,8.33,X10,26821
2014-02-06 18:30:00,9.165,X10,26822
2014-02-06 19:00:00,10,X10,26823
2014-02-06 19:30:00,10,X10,26824
2014-02-06 20:00:00,10,X10,26825
2014-02-06 20:30:00,10,X10,26826
2014-02-06 21:00:00,10,X10,26827
2014-02-06 21:30:00,9.72,X10,26828
2014-02-06 22:00:00,9.44,X10,26829
2014-02-06 22:30:00,9.44,X10,26830
2014-02-06 23:00:00,9.44,X10,26831
2014-02-06 23:30:00,9.44,X10,26832
2014-02-07 00:00:00,9.44,X10,26833
2014-02-07 00:30:00,9.44,X10,26834
2014-02-07 01:00:00,9.44,X10,26835
2014-02-07 01:30:00,9.72,X10,26836
2014-02-07 02:00:00,10,X10,26837
2014-02-07 02:30:00,9.72,X10,26838
2014-02-07 03:00:00,9.44,X10,26839
2014-02-07 03:30:00,9.44,X10,26840
2014-02-07 04:00:00,9.44,X10,26841
2014-02-07 04:30:00,9.44,X10,26842
2014-02-07 05:00:00,9.44,X10,26843
2014-02-07 05:30:00,8.055,X10,26844
2014-02-07 06:00:00,6.67,X10,26845
2014-02-07 06:30:00,6.115,X10,26846
2014-02-07 07:00:00,5.56,X10,26847
2014-02-07 07:30:00,5,X10,26848
2014-02-07 08:00:00,4.44,X10,26849
2014-02-07 08:30:00,4.44,X10,26850
2014-02-07 09:00:00,4.44,X10,26851
2014-02-07 09:30:00,5,X10,26852
2014-02-07 10:00:00,5.56,X10,26853
2014-02-07 10:30:00,6.39,X10,26854
2014-02-07 11:00:00,7.22,X10,26855
2014-02-07 11:30:00,7.775,X10,26856
2014-02-07 12:00:00,8.33,X10,26857
2014-02-07 12:30:00,8.61,X10,26858
2014-02-07 13:00:00,8.89,X10,26859
2014-02-07 13:30:00,8.89,X10,26860
2014-02-07 14:00:00,8.89,X10,26861
2014-02-07 14:30:00,9.165,X10,26862
2014-02-07 15:00:00,9.44,X10,26863
2014-02-07 15:30:00,8.885,X10,26864
2014-02-07 16:00:00,8.33,X10,26865
2014-02-07 16:30:00,8.33,X10,26866
2014-02-07 17:00:00,8.33,X10,26867
2014-02-07 17:30:00,8.055,X10,26868
2014-02-07 18:00:00,7.78,X10,26869
2014-02-07 18:30:00,7.5,X10,26870
2014-02-07 19:00:00,7.22,X10,26871
2014-02-07 19:30:00,7.775,X10,26872
2014-02-07 20:00:00,8.33,X10,26873
2014-02-07 20:30:00,8.61,X10,26874
2014-02-07 21:00:00,8.89,X10,26875
2014-02-07 21:30:00,8.61,X10,26876
2014-02-07 22:00:00,8.33,X10,26877
2014-02-07 22:30:00,8.33,X10,26878
2014-02-07 23:00:00,8.33,X10,26879
2014-02-07 23:30:00,8.055,X10,26880
2014-02-08 00:00:00,7.78,X10,26881
2014-02-08 00:30:00,8.055,X10,26882
2014-02-08 01:00:00,8.33,X10,26883
2014-02-08 01:30:00,8.33,X10,26884
2014-02-08 02:00:00,8.33,X10,26885
2014-02-08 02:30:00,8.61,X10,26886
2014-02-08 03:00:00,8.89,X10,26887
2014-02-08 03:30:00,8.89,X10,26888
2014-02-08 04:00:00,8.89,X10,26889
2014-02-08 04:30:00,9.165,X10,26890
2014-02-08 05:00:00,9.44,X10,26891
2014-02-08 05:30:00,9.165,X10,26892
2014-02-08 06:00:00,8.89,X10,26893
2014-02-08 06:30:00,8.89,X10,26894
2014-02-08 07:00:00,8.89,X10,26895
2014-02-08 07:30:00,8.335,X10,26896
2014-02-08 08:00:00,7.78,X10,26897
2014-02-08 08:30:00,8.055,X10,26898
2014-02-08 09:00:00,8.33,X10,26899
2014-02-08 09:30:00,8.885,X10,26900
2014-02-08 10:00:00,9.44,X10,26901
2014-02-08 10:30:00,8.055,X10,26902
2014-02-08 11:00:00,6.67,X10,26903
2014-02-08 11:30:00,6.67,X10,26904
2014-02-08 12:00:00,6.67,X10,26905
2014-02-08 12:30:00,7.5,X10,26906
2014-02-08 13:00:00,8.33,X10,26907
2014-02-08 13:30:00,8.33,X10,26908
2014-02-08 14:00:00,8.33,X10,26909
2014-02-08 14:30:00,7.5,X10,26910
2014-02-08 15:00:00,6.67,X10,26911
2014-02-08 15:30:00,7.225,X10,26912
2014-02-08 16:00:00,7.78,X10,26913
2014-02-08 16:30:00,7.78,X10,26914
2014-02-08 17:00:00,7.78,X10,26915
2014-02-08 17:30:00,7.78,X10,26916
2014-02-08 18:00:00,7.78,X10,26917
2014-02-08 18:30:00,7.5,X10,26918
2014-02-08 19:00:00,7.22,X10,26919
2014-02-08 19:30:00,7.22,X10,26920
2014-02-08 20:00:00,7.22,X10,26921
2014-02-08 20:30:00,7.22,X10,26922
2014-02-08 21:00:00,7.22,X10,26923
2014-02-08 21:30:00,7.5,X10,26924
2014-02-08 22:00:00,7.78,X10,26925
2014-02-08 22:30:00,7.78,X10,26926
2014-02-08 23:00:00,7.78,X10,26927
2014-02-08 23:30:00,7.78,X10,26928
2014-02-09 00:00:00,7.78,X10,26929
2014-02-09 00:30:00,7.78,X10,26930
2014-02-09 01:00:00,7.78,X10,26931
2014-02-09 01:30:00,7.78,X10,26932
2014-02-09 02:00:00,7.78,X10,26933
2014-02-09 02:30:00,7.78,X10,26934
2014-02-09 03:00:00,7.78,X10,26935
2014-02-09 03:30:00,7.5,X10,26936
2014-02-09 04:00:00,7.22,X10,26937
2014-02-09 04:30:00,6.945,X10,26938
2014-02-09 05:00:00,6.67,X10,26939
2014-02-09 05:30:00,6.945,X10,26940
2014-02-09 06:00:00,7.22,X10,26941
2014-02-09 06:30:00,7.5,X10,26942
2014-02-09 07:00:00,7.78,X10,26943
2014-02-09 07:30:00,7.78,X10,26944
2014-02-09 08:00:00,7.78,X10,26945
2014-02-09 08:30:00,7.5,X10,26946
2014-02-09 09:00:00,7.22,X10,26947
2014-02-09 09:30:00,7.5,X10,26948
2014-02-09 10:00:00,7.78,X10,26949
2014-02-09 10:30:00,7.5,X10,26950
2014-02-09 11:00:00,7.22,X10,26951
2014-02-09 11:30:00,7.775,X10,26952
2014-02-09 12:00:00,8.33,X10,26953
2014-02-09 12:30:00,8.33,X10,26954
2014-02-09 13:00:00,8.33,X10,26955
2014-02-09 13:30:00,8.33,X10,26956
2014-02-09 14:00:00,8.33,X10,26957
2014-02-09 14:30:00,7.5,X10,26958
2014-02-09 15:00:00,6.67,X10,26959
2014-02-09 15:30:00,7.5,X10,26960
2014-02-09 16:00:00,8.33,X10,26961
2014-02-09 16:30:00,7.775,X10,26962
2014-02-09 17:00:00,7.22,X10,26963
2014-02-09 17:30:00,6.945,X10,26964
2014-02-09 18:00:00,6.67,X10,26965
2014-02-09 18:30:00,6.115,X10,26966
2014-02-09 19:00:00,5.56,X10,26967
2014-02-09 19:30:00,5.28,X10,26968
2014-02-09 20:00:00,5,X10,26969
2014-02-09 20:30:00,5.28,X10,26970
2014-02-09 21:00:00,5.56,X10,26971
2014-02-09 21:30:00,5.56,X10,26972
2014-02-09 22:00:00,5.56,X10,26973
2014-02-09 22:30:00,5.28,X10,26974
2014-02-09 23:00:00,5,X10,26975
2014-02-09 23:30:00,5.28,X10,26976
2014-02-10 00:00:00,5.56,X10,26977
2014-02-10 00:30:00,5.28,X10,26978
2014-02-10 01:00:00,5,X10,26979
2014-02-10 01:30:00,5,X10,26980
2014-02-10 02:00:00,5,X10,26981
2014-02-10 02:30:00,5,X10,26982
2014-02-10 03:00:00,5,X10,26983
2014-02-10 03:30:00,5,X10,26984
2014-02-10 04:00:00,5,X10,26985
2014-02-10 04:30:00,5,X10,26986
2014-02-10 05:00:00,5,X10,26987
2014-02-10 05:30:00,5,X10,26988
2014-02-10 06:00:00,5,X10,26989
2014-02-10 06:30:00,4.72,X10,26990
2014-02-10 07:00:00,4.44,X10,26991
2014-02-10 07:30:00,4.72,X10,26992
2014-02-10 08:00:00,5,X10,26993
2014-02-10 08:30:00,5.28,X10,26994
2014-02-10 09:00:00,5.56,X10,26995
2014-02-10 09:30:00,5.835,X10,26996
2014-02-10 10:00:00,6.11,X10,26997
2014-02-10 10:30:00,6.39,X10,26998
2014-02-10 11:00:00,6.67,X10,26999
2014-02-10 11:30:00,7.225,X10,27000
2014-02-10 12:00:00,7.78,X10,27001
2014-02-10 12:30:00,8.055,X10,27002
2014-02-10 13:00:00,8.33,X10,27003
2014-02-10 13:30:00,8.885,X10,27004
2014-02-10 14:00:00,9.44,X10,27005
2014-02-10 14:30:00,7.5,X10,27006
2014-02-10 15:00:00,5.56,X10,27007
2014-02-10 15:30:00,6.115,X10,27008
2014-02-10 16:00:00,6.67,X10,27009
2014-02-10 16:30:00,6.67,X10,27010
2014-02-10 17:00:00,6.67,X10,27011
2014-02-10 17:30:00,6.67,X10,27012
2014-02-10 18:00:00,6.67,X10,27013
2014-02-10 18:30:00,6.39,X10,27014
2014-02-10 19:00:00,6.11,X10,27015
2014-02-10 19:30:00,5.835,X10,27016
2014-02-10 20:00:00,5.56,X10,27017
2014-02-10 20:30:00,5.56,X10,27018
2014-02-10 21:00:00,5.56,X10,27019
2014-02-10 21:30:00,5.28,X10,27020
2014-02-10 22:00:00,5,X10,27021
2014-02-10 22:30:00,4.72,X10,27022
2014-02-10 23:00:00,4.44,X10,27023
2014-02-10 23:30:00,3.885,X10,27024
2014-02-11 00:00:00,3.33,X10,27025
2014-02-11 00:30:00,3.055,X10,27026
2014-02-11 01:00:00,2.78,X10,27027
